# Rime user dictionary
#@/db_name	flypy_flypy
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	10994
#@/user_id	d6af5fc8-5554-4ac5-acd2-c29a134afb1d
aa[ek 	阿	c=1 d=1 t=6286
vs[ll vr[iv 	中轉	c=1 d=1 t=6883
vs[ll wf[wx 	中文	c=1 d=1 t=3041
vs[ll wu[pg 	中午	c=3 d=1.18871 t=819
vs[ll xb[dd 	中心	c=1 d=1 t=7188
vs[pa dm[lh 	重點	c=3 d=2.66711 t=10516
vs[pa ui[pe 	重視	c=2 d=1.91851 t=4305
vs[pa yc[xn 	重要	c=10 d=1.08586 t=8287
vs[sd dr[le 	終端	c=2 d=1 t=8683
vs[sd yu[al 	終於	c=4 d=1.15324 t=10720
vu[dv yi[lx 	注意	c=1 d=1 t=2044
vu[dw 	主	c=2 d=1.13134 t=7096
vu[dw cs[rr 	主從	c=1 d=1 t=6963
vu[dw ds[el 	主動	c=1 d=1 t=4759
vu[dw lq[dv 	主流	c=1 d=1 t=1247
vu[dw yc[xn 	主要	c=7 d=1.04884 t=9074
vu[dw yi[lx 	主意	c=1 d=1 t=1202
vu[rv 	住	c=7 d=1.00014 t=7894
vx[fv jb[lx 	抓緊	c=1 d=1 t=6260
vy[df bw[wt 	準備	c=4 d=1 t=5411
vy[df qt[uy 	準確	c=3 d=2.16643 t=7980
vz[by vc[fg 	宙找	c=1 d=1 t=2831
vz[kk bc[fy 	週報	c=15 d=1 t=10436
vz[kk kz[la 	周口	c=2 d=1.47473 t=4095
vz[kk si[ke 	週四	c=1 d=1 t=10467
vz[kk wu[aa 	週五	c=1 d=1 t=10029
wd[xb jp[fn 	外接	c=2 d=1.94176 t=10807
wd[xb vd[rr 	外債	c=1 d=1 t=4317
wf[mk 	問	c=23 d=3.59829 t=10652
wf[mk dc[zz 	問道	c=1 d=1 t=512
wf[mk ti[or 	問題	c=94 d=1.81968 t=10986
wf[mk wf[mk 	問問	c=4 d=1.13813 t=10892
wf[mk yi[aa xx[ab 	問一下	c=1 d=1 t=4193
wf[tw ri[ka 	畋日	c=1 d=1 t=6671
wf[wx 	文	c=4 d=1.0301 t=6502
wf[wx dh[me 	文檔	c=2 d=1 t=8732
wf[wx jm[rn 	文件	c=16 d=2.96489 t=10764
wh[at 	王	c=1 d=1.01851 t=7294
wh[at qk[fo iy[fo 	王青春	c=1 d=1 t=7295
wh[at vo[lu 	王卓	c=1 d=1 t=1877
wh[at zu[pq xm[lr 	王祖賢	c=1 d=1 t=15
wh[iv 	往	c=1 d=1 t=9224
wh[kx 	網	c=1 d=1 t=1385
wh[kx lo[sk 	網絡	c=2 d=1.96079 t=2416
wh[kx uh[la 	網上	c=2 d=1 t=7108
wh[kx vj[lk 	網站	c=4 d=1.17166 t=1348
wh[ww 	望	c=4 d=1 t=7581
wh[wx 	忘	c=4 d=1.00041 t=9140
wh[wx le[vl 	忘了	c=3 d=2.84328 t=6876
wj[ap 	萬	c=6 d=1 t=6653
wj[be 	完	c=19 d=1.00051 t=10389
wj[be ig[wv 	完成	c=15 d=1.87551 t=10376
wj[be ig[wv du[gy 	完成度	c=1 d=1 t=10415
wj[be mw[yd 	完美	c=2 d=1.00298 t=3023
wj[be qr[rw 	完全	c=3 d=1 t=5951
wj[be uj[yk 	完善	c=1 d=1 t=2276
wj[be vg[uv 	完整	c=2 d=0.1 t=10531
wj[be vg[uv vi[uy ii[fc 	完整支持	c=1 d=1 t=10532
wj[iv 	蜿	c=1 d=1 t=5408
wj[ov hv[rs 	晚會	c=1 d=1 t=2906
wj[ov uh[la 	晚上	c=12 d=1.00071 t=9295
wj[we 	玩	c=5 d=1.97045 t=4980
wo[pd 	我	c=3 d=0.202284 t=8469
wo[pd cc[ao 	我曹	c=1 d=1 t=8418
wo[pd ma[nm 	我媽	c=2 d=1.93707 t=5528
wo[pd mf[rm 	我們	c=32 d=2.57926 t=10591
wo[pd mf[rm ve[zw 	我們這	c=1 d=1 t=7481
wo[pd mo[fd 	我摸	c=1 d=1 t=1582
wu[av 	武	c=1 d=1 t=6067
wu[ay 	無	c=9 d=1.71769 t=9418
wu[ay fa[ds 	無法	c=28 d=4.87651 t=9760
wu[ay si[hs fg[fl xm[uq 	無私奉獻	c=1 d=1 t=2193
wu[ay xm[sj 	無線	c=1 d=1 t=10865
wu[dk rj[dm 	污染	c=1 d=1 t=3805
wu[gp 	戊	c=1 d=1 t=1404
wu[nw li[wl 	物理	c=0 d=0.1 t=5039
wu[nw li[wl ji[mj 	物理機	c=3 d=1.00005 t=7150
wu[yt 	誤	c=1 d=1 t=4171
ww[an 	未	c=8 d=1.28853 t=9809
ww[dd 	爲	c=7 d=1.02754 t=5631
ww[dd le[vl 	爲了	c=3 d=1.07136 t=4303
ww[dd uf[ru me[ps 	爲什麼	c=14 d=1.13599 t=10630
ww[iw bo[dy 	微波	c=1 d=1 t=145
ww[iw bo[uc 	微博	c=19 d=3.02323 t=8138
ww[iw xb[rk 	微信	c=2 d=1 t=8463
ww[iw xb[rk qy[yy 	微信羣	c=1 d=1 t=3683
ww[kw dc[zz 	味道	c=2 d=1.9802 t=519
ww[kw lj[ms 	圍欄	c=1 d=1 t=8428
ww[rl 	位	c=2 d=1 t=10315
ww[rl vi[sq 	位置	c=1 d=1 t=10317
ww[rw 	偉	c=4 d=1.32321 t=4720
ww[rw 	僞	c=1 d=1 t=6945
ww[sf hu[fh 	維護	c=1 d=1 t=1093
ww[sf hu[fh hc[nz 	維護好	c=1 d=1 t=4250
ww[xn 	威	c=5 d=1.00002 t=7942
xb[dd qk[xo 	心情	c=1 d=1 t=2808
xb[dd yi[lx 	心意	c=1 d=1 t=8335
xb[jr xb[jr 	欣欣	c=1 d=1 t=139
xb[lj 	新	c=18 d=1.11588 t=10397
xb[lj jm[zy 	新建	c=1 d=1 t=4103
xb[lj jq[lo 	新舊	c=1 d=1 t=5565
xb[lj kr[ur 	新款	c=2 d=1.97045 t=10962
xb[lj lh[dl 	新浪	c=3 d=1.00016 t=9172
xb[lj lh[dl ww[iw bo[uc 	新浪微博	c=1 d=1 t=7276
xb[lj zg[to 	新增	c=2 d=1 t=4724
xb[lu ku[ck 	辛苦	c=5 d=1 t=10026
xb[rk rf[rr 	信任	c=2 d=1.97045 t=9279
xb[rk xi[zx 	信息	c=12 d=1 t=9826
xb[rk xi[zx bi[bb jn[ix 	信息比較	c=1 d=1 t=4768
xb[rk xi[zx xi[px ts[se bu[le 	信息系統部	c=8 d=1.00001 t=10477
xb[rk ys[kl ka[ub 	信用卡	c=1 d=1 t=5026
xi[aa hs[sg ui[mj 	西紅柿	c=1 d=1 t=7575
xi[de 	洗	c=1 d=1 t=387
xi[kj yb[gl 	吸引	c=1 d=1 t=327
xi[nx fu[ne er[pv 	媳婦兒	c=1 d=1 t=2166
xi[px ts[se 	系統	c=30 d=1.0594 t=10427
xi[px ts[se bu[le 	系統部	c=0 d=0.1 t=3087
xi[px ts[se vs[ll 	系統中	c=2 d=1 t=4352
xi[tt 	畦	c=1 d=1 t=4263
xi[uk 	喜	c=2 d=1.05448 t=600
xi[uk hr[yr 	喜歡	c=1 d=1 t=230
xi[vd gr[xr xk[xu 	習慣性	c=1 d=1 t=7960
xi[xj wh[ww 	希望	c=3 d=1 t=7151
xk[ii 	行	c=22 d=1.03565 t=10791
xk[ii le[vl 	行了	c=1 d=1 t=5868
xk[kp 	形	c=7 d=1.10072 t=2204
xk[kp ui[yg 	形式	c=2 d=1 t=8911
xk[kt hc[kv 	型號	c=1 d=1 t=7500
xk[xb qu[ty 	興趣	c=1 d=1 t=8710
xk[xu 	性	c=3 d=1.21828 t=6222
xk[xu ng[sb 	性能	c=5 d=4.26104 t=5081
xl[gr mu[ka 	項目	c=14 d=1.00001 t=10439
xl[kk yk[ga 	響應	c=7 d=1.89942 t=9548
xl[mo bi[bb 	相比	c=1 d=1 t=5034
xl[mo dh[xe yu[al 	相當於	c=1 d=1 t=3435
xl[mo dv[yc 	相對	c=2 d=1.08586 t=3516
xl[mo fh[rf 	相仿	c=1 d=1 t=5057
xl[mo gr[bt 	相關	c=7 d=1.00022 t=9902
xl[mo xb[rk wo[pd 	相信我	c=1 d=1 t=8803
xl[mx 	想	c=14 d=1.0192 t=8987
xl[mx dc[ad 	想到	c=1 d=1 t=5918
xl[mx go[zc 	想過	c=1 d=1 t=4147
xl[mx ve[yo 	想着	c=2 d=1 t=7449
xl[pk xx[ab 	向下	c=1 d=1 t=7380
xl[rn 	像	c=4 d=1 t=10992
xl[vo 	箱	c=2 d=1.04372 t=3399
xl[yy xi[st 	詳細	c=3 d=2.0468 t=1985
xm[eg vi[pd 	限制	c=2 d=1.0016 t=3607
xm[ne 	先	c=19 d=1.7531 t=10471
xm[ne uf[bu 	先審	c=3 d=2.99137 t=692
xm[ne uf[bu hz[pk uh[la 	先審後上	c=2 d=1.00023 t=2366
xm[oy 	顯	c=6 d=2.95566 t=9195
xm[oy cy[uz 	顯存	c=1 d=1 t=9256
xm[oy ui[ex 	顯示	c=7 d=2.70749 t=4711
xm[oy ui[ex qi[kk 	顯示器	c=3 d=1.94649 t=10796
xm[sj 	線	c=14 d=2.05788 t=9217
xm[sj cd[mc 	線材	c=1 d=1 t=8284
xm[sj ig[hw 	線程	c=1 d=1 t=1481
xm[sj uh[la 	線上	c=2 d=1.00651 t=5065
xm[we 	現	c=3 d=1 t=9995
xm[we jb[ra 	現金	c=2 d=1 t=3938
xm[we jp[el dr[py 	現階段	c=1 d=1 t=7210
xm[we xl[dn 	現象	c=2 d=1 t=8155
xm[we yz[uo 	現有	c=5 d=1 t=9414
xm[we zd[ut 	現在	c=61 d=2.16474 t=10739
xm[yr mu[cx 	羨慕	c=1 d=1 t=3999
xn[do fw[fr 	消費	c=3 d=1.00001 t=5074
xn[do iu[eh 	消除	c=1 d=1 t=8564
xn[do xi[zx 	消息	c=5 d=1.00019 t=9197
xn[ld 	小	c=11 d=1.00003 t=10464
xn[ld hd[zr 	小孩	c=1 d=1 t=865
xn[ld he[dn 	小鶴	c=5 d=1.06191 t=2201
xn[ld ll[ad kz[la 	小兩口	c=2 d=1.17377 t=4309
xn[ld mu[un 	小木	c=0 d=0.1 t=703
xn[ld mu[un ir[vk 	小木船	c=1 d=1 t=704
xn[ld pg[oo yz[uy 	小朋友	c=1 d=1 t=7304
xn[ld tz[rd 	小偷	c=2 d=1.98511 t=4
xn[ld ui[oc 	小時	c=1 d=1 t=10476
xn[ld ui[oc hz[ru 	小時候	c=1 d=1 t=8332
xn[ld vs[rr 	小衆	c=2 d=1.00004 t=3769
xn[ww go[ln 	效果	c=5 d=1.00009 t=10755
xn[ww lv[wu 	效率	c=1 d=1 t=8865
xp[by 	寫	c=23 d=2.21683 t=10989
xp[by ru[pn 	寫入	c=2 d=1.9802 t=6394
xp[by zi[bz 	寫字	c=1 d=1 t=2474
xp[ve 	些	c=2 d=1 t=8753
xp[yc xp[yc 	謝謝	c=2 d=1 t=5739
xq[rm xi[zx 	休息	c=1 d=1 t=6374
xq[rp fu[pw 	修復	c=4 d=1 t=9787
xq[rp gd[jw 	修改	c=4 d=1.00004 t=6454
xq[rp hc[nz 	修好	c=2 d=1.00022 t=3265
xr[wy 	玄	c=2 d=1.81465 t=6025
xr[ze 	選	c=5 d=1.00018 t=5174
xr[ze gz[ks 	選購	c=1 d=1 t=7446
xs[sh 	熊	c=1 d=1 t=3658
xt[pm bf[aa wu[ay gv[le 	血本無歸	c=1 d=1 t=375
xt[xz 	學	c=1 d=1 t=9135
xt[xz xi[vd 	學習	c=1 d=1 t=39
xt[xz xn[mx 	學校	c=1 d=1 t=4899
xu[gl 	序	c=1 d=1 t=9082
xu[hy 	虛	c=1 d=1 t=7764
xu[hy ji[mj 	虛機	c=1 d=1 t=8045
xu[hy ni[fr hx[rb 	虛擬化	c=1 d=1 t=7203
xu[hy ni[fr ji[mj 	虛擬機	c=2 d=1.00229 t=8100
xu[wa 	戌	c=2 d=1.98511 t=1410
xu[ye 	需	c=2 d=1.00005 t=7420
xu[ye qq[ad 	需求	c=19 d=2.44728 t=10593
xu[ye yc[xn 	需要	c=54 d=1.05241 t=10555
xx[ab 	下	c=41 d=1.95413 t=10832
xx[ab bj[dl nm[pl 	下半年	c=1 d=1 t=1677
xx[ab ci[dr 	下次	c=1 d=1 t=10890
xx[ab fh[dw 	下方	c=1 d=1 t=4119
xx[ab jl[el 	下降	c=3 d=1.99501 t=9063
xx[ab jt[dg xb[dd 	下決心	c=1 d=1 t=10284
xx[ab ld[an 	下來	c=1 d=1.03642 t=10502
xx[ab mm[aa 	下面	c=7 d=1 t=10316
xx[ab mm[mj 	下棉	c=1 d=1 t=7599
xx[ab qu[ts 	下去	c=3 d=1.00014 t=8446
xx[ab vz[kk 	下週	c=1 d=1 t=10461
xx[ab wu[pg 	下午	c=14 d=1.01346 t=10666
xx[ab xk[ii 	下行	c=1 d=1 t=10365
xx[ab xm[sj 	下線	c=2 d=1.00001 t=9117
xx[ab yi[aa bu[vp 	下一步	c=1 d=1 t=8231
xx[ab zd[ui 	下載	c=3 d=1 t=10176
xy[mi fu[oy 	馴服	c=1 d=1 t=5176
xy[zv ia[md 	巡查	c=1 d=1 t=8448
ya[id ce[dd 	壓測	c=2 d=1.94649 t=2732
ya[id gf[mg 	壓根	c=4 d=1 t=7104
ya[id li[vp 	壓力	c=5 d=1.00001 t=8909
ya[id so[sb 	壓縮	c=4 d=1 t=8864
yb[ex ch[ci 	隱藏	c=2 d=1.00517 t=2864
yb[ex si[hs 	隱私	c=2 d=1.00047 t=3778
yb[ex yt[su 	隱約	c=1 d=1 t=6137
yb[gl dc[sc 	引導	c=4 d=2.03155 t=2944
yb[gl qi[tj 	引起	c=2 d=1 t=10016
yb[gl ru[pn 	引入	c=3 d=1.98041 t=9923
yb[gl ys[kl 	引用	c=1 d=1 t=3443
yb[jg hh[ii ka[ub 	銀行卡	c=1 d=1 t=5024
yb[kd 	因	c=4 d=1.00124 t=9468
yb[kd ci[vb 	因此	c=4 d=1.09744 t=9977
yb[kd ww[dd 	因爲	c=25 d=2.00013 t=9757
yb[lo 	音	c=1 d=1 t=3891
yb[lo vi[pr 	音質	c=3 d=2.83115 t=8329
yb[lo yt[pd 	音樂	c=1 d=1 t=6136
yb[pe xl[dn 	印象	c=1 d=1 t=665
yb[wg 	珢	c=1 d=1 t=2406
yc[jo ui[ob 	鑰匙	c=1 d=1 t=5588
yc[xn 	要	c=62 d=2.82738 t=10941
yc[xn bu[ad 	要不	c=2 d=1 t=6084
yc[xn me[ps 	要麼	c=2 d=1.99005 t=1126
yc[xn qq[ad 	要求	c=5 d=1 t=10237
yc[zw qk[yo 	邀請	c=1 d=1 t=303
ye[ar 	頁	c=8 d=1.14131 t=1615
ye[la wu[wl 	業務	c=6 d=1.00002 t=10523
ye[ll wd[xb 	野外	c=0 d=0.1 t=7818
ye[ll wd[xb ug[pf cy[uz 	野外生存	c=1 d=1 t=7819
ye[vv 	也	c=97 d=3.0774 t=10886
ye[vv jq[wy ui[or 	也就是	c=1 d=1 t=8822
ye[vv ui[or 	也是	c=2 d=1 t=10308
ye[vv xk[ii 	也行	c=1 d=1 t=7424
ye[vv xu[yw 	也許	c=2 d=1.99501 t=2272
ye[wn jm[mo 	夜間	c=1 d=1 t=8158
yh[dy la[tl ji[tj 	洋垃圾	c=1 d=1 t=8368
yh[eo 	陽	c=1 d=1 t=2854
yh[lg ui[pe 	央視	c=1 d=1 t=7774
yh[my 	樣	c=1 d=1 t=10895
yh[my ui[yg 	樣式	c=1 d=1 t=7776
yh[my zi[va 	樣子	c=1 d=1 t=2145
yh[yl lc[lb jb[ra 	養老金	c=2 d=2.04118 t=368
yi[aa 	一	c=5 d=1.71534 t=10371
yi[aa bi[vm 	一筆	c=1 d=1 t=5001
yi[aa bj[dl 	一半	c=4 d=1.41166 t=3575
yi[aa bm[zc 	一遍	c=2 d=1.00001 t=8593
yi[aa bo[dy 	一波	c=1 d=1 t=83
yi[aa bu[le ff[bd 	一部分	c=2 d=1 t=10293
yi[aa ci[dr 	一次	c=6 d=1.03801 t=9870
yi[aa da[un dv[tf 	一大堆	c=1 d=1 t=4279
yi[aa dm[lh 	一點	c=3 d=1 t=10802
yi[aa dr[py 	一段	c=2 d=1 t=10847
yi[aa dv[tf 	一堆	c=2 d=1.00006 t=5842
yi[aa gc[fk 	一搞	c=1 d=1 t=6950
yi[aa ge[rl 	一個	c=43 d=1.62494 t=10258
yi[aa ge[rl yt[ka 	一個月	c=2 d=1 t=4841
yi[aa gf[mg 	一根	c=2 d=1.66698 t=7440
yi[aa gs[cb 	一共	c=1 d=1 t=7249
yi[aa gu[oy 	一股	c=1 d=1 t=513
yi[aa hc[kv 	一號	c=1 d=1 t=6915
yi[aa hh[ii 	一行	c=1 d=1 t=7505
yi[aa hv[rs er[pv 	一會兒	c=2 d=1 t=9035
yi[aa ir[ll 	一串	c=2 d=1 t=7560
yi[aa kj[uo 	一看	c=1 d=1 t=5841
yi[aa kr[ur 	一款	c=1 d=1 t=7397
yi[aa lu[zk 	一路	c=1 d=1 t=2754
yi[aa lu[zk uh[la 	一路上	c=1 d=1 t=7081
yi[aa ma[va 	一馬	c=3 d=2.90284 t=7002
yi[aa nm[pl 	一年	c=1 d=1 t=4784
yi[aa pi[fb 	一批	c=1 d=1 t=9087
yi[aa pi[ub gu[oy vd[rr 	一屁股債	c=1 d=1 t=4308
yi[aa pk[bw 	一瓶	c=1 d=1 t=7563
yi[aa qi[tj 	一起	c=6 d=1.19797 t=10456
yi[aa rf[pn 	一人	c=1 d=1 t=805
yi[aa ru[nk 	一如	c=1 d=1 t=32
yi[aa tc[ds 	一套	c=1 d=1 t=3022
yi[aa td[sk 	一臺	c=6 d=1.00005 t=9118
yi[aa tk[rd 	一停	c=0 d=0.1 t=10300
yi[aa tk[rd xx[ab ld[an 	一停下來	c=1 d=1 t=10301
yi[aa tm[ad 	一天	c=5 d=1.05475 t=10747
yi[aa tn[wm 	一條	c=1 d=1 t=7447
yi[aa ug[up 	一聲	c=0 d=0.1 t=10949
yi[aa vg[uv 	一整	c=1 d=1 t=3822
yi[aa vh[gi 	一張	c=1 d=1 t=8964
yi[aa vh[gi zv[ky 	一張嘴	c=0 d=0.1 t=8461
yi[aa vi[aw 	一致	c=1 d=1 t=3225
yi[aa vi[uq 	一直	c=21 d=1.00063 t=10711
yi[aa vs[hv 	一種	c=1 d=1 t=1764
yi[aa vz[kk 	一週	c=1 d=1 t=3557
yi[aa wj[ov uh[la 	一晚上	c=1 d=1 t=6717
yi[aa xp[ve 	一些	c=10 d=1.00089 t=8009
yi[aa xx[ab 	一下	c=39 d=3.29677 t=10898
yi[aa yh[my 	一樣	c=7 d=1.00037 t=10512
yi[aa zu[sq 	一組	c=1 d=1 t=10263
yi[br wf[mk 	疑問	c=1 d=1 t=8541
yi[hx ds[el 	移動	c=2 d=1 t=8684
yi[jy 	銥	c=1 d=1 t=6500
yi[ku ln[bl 	醫療	c=1 d=1 t=7274
yi[lx si[tx 	意思	c=10 d=1.83962 t=10939
yi[lx yi[dx 	意義	c=1 d=1 t=4886
yi[ry 	儀	c=1 d=1 t=8395
yi[ry ld[ur 	依賴	c=4 d=1 t=9812
yi[sc ih[xj 	異常	c=3 d=1 t=9533
yi[vr 	以	c=1 d=1 t=5759
yi[vr hz[pk 	以後	c=2 d=1.00002 t=10544
yi[vr ji[pn 	以及	c=1 d=1 t=5626
yi[vr uh[la 	以上	c=2 d=1.00088 t=10806
yi[vr wd[xb 	以外	c=1 d=1 t=7813
yi[vr ww[dd 	以爲	c=3 d=1 t=6599
yi[vr xx[ab 	以下	c=4 d=1.78365 t=1439
yi[vv 	已	c=16 d=1.00626 t=8042
yi[vv jk[sg 	已經	c=49 d=0.491549 t=10347
yi[vv jk[sg yz[uo 	已經有	c=1 d=1 t=8309
yi[vv yz[uo 	已有	c=1 d=1 t=9200
yi[zr lz[dy 	遺漏	c=1 d=1 t=4523
yj[fb 	豔	c=1 d=1 t=10635
yj[fb hx[ru 	豔華	c=1 d=1 t=10647
yj[ip ic[tk 	彥超	c=1 d=1 t=7181
yj[kd 	咽	c=1 d=1 t=7719
yj[ma vg[yv 	驗證	c=9 d=1.0022 t=10831
yj[uk fa[vd 	研發	c=1 d=1 t=3661
yj[uk jq[bj 	研究	c=5 d=2.12968 t=10947
yj[yp ge[mk 	嚴格	c=1 d=1 t=9606
yj[zv ii[zi 	延遲	c=6 d=1.71892 t=10884
yk[cy wf[wx 	英文	c=1 d=1 t=2523
yk[ga 	應	c=1 d=1 t=10974
yk[ga dh[xe 	應當	c=1 d=1 t=4442
yk[ga dv[yc 	應對	c=2 d=1.74826 t=5500
yk[ga gd[yr 	應該	c=38 d=3.11691 t=10966
yk[ga ji[dx 	應急	c=1 d=1 t=5761
yk[ga ys[kl 	應用	c=1 d=1 t=8771
yk[ga ys[kl fh[dw 	應用方	c=1 d=1 t=5133
yk[op xl[kk 	影響	c=17 d=1.41542 t=10835
yk[ug 	硬	c=2 d=1.99005 t=8426
yk[ug jm[rn 	硬件	c=2 d=1.97531 t=10977
yr[dx 	源	c=1 d=1 t=8668
yr[ee 	元	c=3 d=1.00219 t=7958
yr[ee dj[oa 	元旦	c=7 d=4.0134 t=8125
yr[ee uf[pu 	元神	c=1 d=1 t=49
yr[ix 	原	c=1 d=1 t=9968
yr[ix bu[ad yr[ix yi[lx 	願不願意	c=1 d=1 t=754
yr[ix di[ty ta[zo bu[vp 	原地踏步	c=1 d=1 t=2140
yr[ix ie[al 	原車	c=2 d=1.77492 t=7101
yr[ix ld[an 	原來	c=8 d=1.44844 t=7476
yr[ix ug[pf 	原生	c=3 d=1.00008 t=2305
yr[ix ui[nk 	原始	c=3 d=1.00095 t=4820
yr[ix vl[dy 	原裝	c=2 d=1.86936 t=7357
yr[ix yb[kd 	原因	c=29 d=2.42695 t=10513
yr[kr gs[aa 	員工	c=2 d=1.89137 t=7294
yr[ze 	遠	c=1 d=1 t=9484
ys[dn fg[al 	永豐	c=8 d=1.02455 t=10446
ys[kl 	用	c=92 d=3.43377 t=10863
ys[kl bu[ad ln[vl 	用不了	c=1 d=1 t=1851
ys[kl bu[ad wj[be 	用不完	c=1 d=1 t=1010
ys[kl dc[ad 	用到	c=1 d=1 t=10143
ys[kl hu[du 	用戶	c=10 d=1 t=10839
ys[kl hu[du mk[xk 	用戶名	c=1 d=1 t=4585
ys[kl ln[mu 	用料	c=2 d=1.00172 t=8280
ys[kl ve[yo 	用着	c=1 d=1 t=2198
ys[kl yu[al 	用於	c=6 d=1.01964 t=5556
yt[ka 	月	c=21 d=1.49488 t=10616
yt[ka di[gd 	月底	c=1 d=1 t=10399
yt[ka du[gy 	月度	c=1 d=1 t=10408
yt[ka ff[rd 	月份	c=1 d=1 t=8258
yt[su 	約	c=9 d=1.46431 t=6431
yt[tv gc[wk 	越高	c=1 d=1 t=7824
yt[tv kk[xg 	越快	c=1 d=1 t=7822
yu[aa 	與	c=2 d=1.92774 t=5054
yu[al 	於	c=7 d=1.00014 t=10053
yu[ma vi[rq 	閾值	c=1 d=1 t=9934
yu[sr an[bm 	預案	c=1 d=1 t=9750
yu[sr bw[wt 	預備	c=1 d=1 t=8172
yu[sr ji[yu 	預計	c=1 d=1 t=167
yu[sr lj[le 	預覽	c=1 d=1 t=4673
yu[sr qi[qo 	預期	c=1 d=1 t=3812
yu[sr re[fh 	預熱	c=1 d=1 t=4608
yu[ta mk[xk 	域名	c=2 d=1.01051 t=2360
yu[zy dc[ad 	遇到	c=3 d=1 t=10721
yy[es 	雲	c=6 d=1.00024 t=8087
yy[es pj[vm 	雲盤	c=1 d=1 t=3480
yy[oi ie[al 	暈車	c=1 d=1 t=5531
yy[zs qq[wq 	運球	c=1 d=1 t=4987
yy[zs ww[sf 	運維	c=1 d=1 t=10377
yy[zs xk[ii 	運行	c=15 d=1.87491 t=8762
yz[dy 	油	c=1 d=1 t=10925
yz[dy hc[lm 	油耗	c=1 d=1 t=10756
yz[dz 	遊	c=2 d=1.34473 t=256
yz[la yu[al 	由於	c=16 d=2.31974 t=9710
yz[ry hx[rb 	優化	c=10 d=2.73668 t=10050
yz[ry xm[ne 	優先	c=8 d=2.61671 t=9694
yz[ry xm[ne ji[sj 	優先級	c=1 d=1 t=1698
yz[ry yt[tv gj[xx 	優越感	c=1 d=1 t=1766
yz[uk jm[jz 	右鍵	c=1 d=1 t=549
yz[uk uh[la jn[dy 	右上角	c=1 d=1 t=4651
yz[uo 	有	c=118 d=4.40538 t=10978
yz[uo dm[lh 	有點	c=3 d=1 t=7061
yz[uo dm[lh fa[vd vj[un 	有點發展	c=1 d=1 t=612
yz[uo ge[rl 	有個	c=1 d=1 t=10762
yz[uo li[vp 	有力	c=1 d=1 t=8307
yz[uo mw[dy yz[uo 	有沒有	c=1 d=1 t=8546
yz[uo qm[jj 	有錢	c=1 d=1 t=4294
yz[uo rf[pn 	有人	c=1 d=1 t=10609
yz[uo ui[oc hz[ru 	有時候	c=1 d=1 t=10915
yz[uo ui[oc jm[mo 	有時間	c=1 d=1 t=10090
yz[uo xm[sj 	有線	c=1 d=1 t=8325
yz[uo xn[ww 	有效	c=1 d=1 t=629
yz[uo xp[ve 	有些	c=5 d=1.98511 t=10452
yz[uy 	友	c=1 d=1 t=7675
yz[vn 	又	c=9 d=1.08976 t=9138
yz[yd qi[qb 	尤其	c=2 d=1 t=5756
yz[ye jm[rn 	郵件	c=28 d=1.8311 t=10070
yz[ye jm[rn zu[sq 	郵件組	c=2 d=1.1764 t=4566
yz[ye xl[vo 	郵箱	c=3 d=1.9608 t=4947
za[kv 	咋	c=1 d=1 t=4675
zc[ou dm[lh 	早點	c=3 d=2.12754 t=2292
zc[ou qi[qo 	早期	c=1 d=1 t=1659
zc[ou uh[la 	早上	c=3 d=1.96079 t=7478
zc[zk ig[wv 	造成	c=1 d=1 t=8133
zd[ar 	再	c=31 d=3.44755 t=10945
zd[ar ci[dr 	再次	c=1 d=1 t=4366
zd[bu 	宰	c=1 d=1 t=5000
zd[ut 	在	c=1 d=1 t=2356
zd[ut jx[bu 	在家	c=1 d=1 t=2498
ze[dl 	澤	c=3 d=1.00051 t=5211
ze[dl rv[we 	澤瑞	c=5 d=1.00001 t=10808
ze[fr rf[rr 	責任	c=2 d=1 t=8460
ze[kd 	則	c=1 d=1 t=9692
zf[vx me[ps 	怎麼	c=27 d=2.068 t=10983
zf[vx me[ps ru[pn mf[dv 	怎麼入門	c=1 d=1 t=8729
zf[vx me[ps wj[we 	怎麼玩	c=1 d=1 t=53
zf[vx me[ps yh[my 	怎麼樣	c=3 d=1.05707 t=8867
zf[vx mw[dy 	怎沒	c=1 d=1 t=52
zg[to jx[lk 	增加	c=10 d=1.16284 t=10759
zi[bz 	字	c=4 d=1 t=7506
zi[bz dr[py 	字段	c=3 d=1.05513 t=2437
zi[bz fu[vc 	字符	c=1 d=1 t=3168
zi[bz ti[rb 	字體	c=1 d=1 t=8249
zi[dn ui[fl 	姿勢	c=1 d=1 t=7912
zi[dr 	資	c=1 d=1 t=2436
zi[dr jb[ra 	資金	c=1 d=1 t=3962
zi[dr yr[dx 	資源	c=12 d=1.00001 t=10507
zi[dr yr[dx ii[dy 	資源池	c=1 d=1 t=6534
zi[mu 	梓	c=3 d=1.00002 t=7941
zi[po cs[rr 	自從	c=1 d=1 t=1428
zi[po dk[br yi[dx 	自定義	c=1 d=1 t=2243
zi[po ds[el 	自動	c=17 d=1.95655 t=10164
zi[po ds[el hx[rb 	自動化	c=1 d=1 t=3545
zi[po ji[vv 	自己	c=15 d=1.42391 t=8529
zi[po rj[ph 	自然	c=1 d=1 t=3511
zi[po xk[ii 	自行	c=1 d=1 t=5659
